Nombre_Empresa,Id_Empleo,Ciudad,Categoria,Sueldo,Publicado,Vencimiento,Descripcion,Nombre_cargo,Enlace
Importante Empresa,684740,"Cochabamba, Bolivia",Marketing y Ventas ,No Declarado ,11 Diciembre 2018,10 Enero 2019,empresa lider a nivel nacional requiere incorporar un profesional para ocupar al cargo de ejecutivo de ventas de motossede cochabamba objetivo del cargoel objeto principal del cargo es el de planificar y organizar el cierre del mayor indice de negocios efectivos para la empresa asegurando el nivel de ventas trazado en el plan estrategico anual de la empresa en coordinacion con el jefe de ventas de la regional requisitos formacion en ingenieria comercial o administrador de empresas  experiencia en ventas minima de 1 ano conocimiento de motos en general conocimiento en negociacion tecnicas de ventas atencion al cliente y otros relacionados licencia de conducir motocicletas  funciones proporcionar al cliente a traves de un trato de excelencia y calidez informacion sobre todos los productos y servicios que se ofrecen en la empresa mantener contacto y relacion comercial permanente con los clientes a fin de asegurar la satisfaccion plena de sus demandas y necesidades presentar cotizaciones negociar y proceder al cierre de ventas cumplir las estrategias de ventas siguiendo los procedimientos internos  competencias proactividad capacidad de trabajo por objetivos capacidad de trabajo bajo presion buen relacionamiento en el medio local las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Ejecutivo(a) de Ventas de Motos - Cochabamba,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/684740/Ejecutivo(a)-de-Ventas-de-Motos---Cochabamba.html?searchId=1546400657&page=1
Importante Empresa,686533,"Cochabamba, Bolivia",Informática ,No Declarado ,11 Diciembre 2018,10 Enero 2019,programador requisitos  titulado en ing electronica o ramas afines al cargo experiencia en programacion plc wincc scada conocimiento informatico ms office internet correo electronico buenas relaciones interpersonales y cumplimiento de objetivos valoramos  habilidades de comunicacion verbal y escrita proactividad enfoque a resultados  ofrecemos  sueldo fijo estabilidad laboral oportunidad de desarrollo profesional las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Programador(a),https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/686533/Programador(a).html?searchId=1546400657&page=1
Fondeco,685780,"Santa Cruz de la Sierra, Bolivia",Banca y Finanzas ,No Declarado ,11 Diciembre 2018,10 Enero 2019,fondeco institucion financiera de desarrollo ifd con cobertura nacional especializada en credito productivo y servicios financieros accesibles para pobladores rurales y urbanos populares requiere incorporar personal a su plantel para el siguiente cargo  oficial de banca comunal depende de gerencia comercialsede de funciones oficina centralformacion profesional area economica administrativa yo financiera formacion en tecnologias crediticias en banca comunalexperienciaal menos 2 anos en cargos similares conocimientos conocimiento de normativas asfi ley de servicios financieros manejo de paquetes computacionales word excel pp navegacion avanzada por internet  competencias orientacion al cumplimiento de metas trabajo bajo presion trabajo en equipolos interesados pueden enviar su hoja de vida por trabajopolisbo indicando el cargo de referencia antecedentes laborales personales y pretension salarial se mantendra absoluta reserva,Oficial de Negocios Banca Comunal,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/685780/Oficial-de-Negocios-Banca-Comunal.html?searchId=1546400657&page=1
Importante Empresa,686530,"Santa Cruz de la Sierra, Bolivia",Administración y Oficina ,No Declarado ,11 Diciembre 2018,10 Enero 2019,administrador hostal sede buena vista requisitos  titulado en administracion de empresas o ramas afines experiencia en atencion al cliente y ventas manejo de personal coaching conocimiento informatico ms office internet correo electronico y redes sociales buenas relaciones interpersonales y cumplimiento de objetivos valoramos  habilidades de comunicacion verbal y escrita proactividad enfoque a resultados  ofrecemos  sueldo fijo estabilidad laboral oportunidad de desarrollo profesional las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Administrador(a) Hostal - Buena Vista,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/686530/Administrador(a)-Hostal---Buena-Vista.html?searchId=1546400657&page=1
Importante Empresa,686536,"Santa Cruz de la Sierra, Bolivia","Ingeniería,Marketing y Ventas ",No Declarado ,11 Diciembre 2018,10 Enero 2019,comercializacion e ingenieria sede santa cruz requisitos  titulado en ing industrial electronica electrica para promocionar materiales electricos y electronicos proyectos de ingenieria experiencia en atencion al cliente y ventas conocimiento de procesos industriales  conocimiento informatico ms office internet correo electronico y redes sociales buenas relaciones interpersonales y cumplimiento de objetivos valoramos habilidades de comunicacion verbal y escrita proactividad enfoque a resultados  ofrecemos  sueldo fijo y variable estabilidad laboral oportunidad de desarrollo profesional las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Comercialización e Ingeniería,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/686536/Comercialización-e-Ingeniería.html?searchId=1546400657&page=1
GlobalNexo,692974,"Santa Cruz de la Sierra, Bolivia","Informática,Internet ",Dependiendo de la Experiencia ,11 Diciembre 2018,10 Enero 2019,se requiere undesarrollador webrequisitosconocimiento en las siguientes tecnologias html css bootstrap js  jquery php mysql se valorara de manera no excluyente conocimiento en frameworks mvc en especial codeigniter dominio del idioma ingles algun framework de js desarrollo de app ios  angular api  ws githorarios de trabajo 2 opcionesopcion 1 lunes a viernes de 800 a 1200 y 1300 a 1700 hrs sabados de 800 a 1200opcion 2 domingo a jueves de 1400 a 2200 hrsse ofrece remuneracion salarial en base a experiencia agradable ambiente de trabajo beneficios sociales salud afp aguinaldos incrementos salariales etc interesados enviar curriculum vitae con pretension salarial por trabajopolisbo,Desarrollador(a) Web,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/692974/Desarrollador(a)-Web.html?searchId=1546400657&page=1
OPTICAS PAUKER,692953,"Santa Cruz de la Sierra, Bolivia",Atención al Cliente ,No Declarado ,10 Diciembre 2018,09 Enero 2019,cajeroperfil del puesto estudiante o egresado en carreras economicas administrativas experiencia en el cargo de 1 ano experiencia en manejo de caja y conocimiento de billetes buena presentacion personal dinamico y proactivo capacidad de trabajo bajo presion y cumplimiento de metas disponibilidad inmediataobjetivola persona elegida sera responsable de efectuar atencion en ventanilla realizando operaciones de cobros custodia de efectivo y demas que conllevan el cargoofrecemos sueldo fijo buen ambiente laborallas personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Cajero(a),https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/692953/Cajero(a).html?searchId=1546400657&page=1
OPTICAS PAUKER,692888,"Santa Cruz de la Sierra, Bolivia",Atención al Cliente ,No Declarado ,10 Diciembre 2018,09 Enero 2019,importante empresa en el rubro de opticas requiere personal en el siguiente cargo ejecutivos de ventas  perfil del puesto  estudiantes o egresados en carreras economicasadministrativas experiencia en ventas de 1 ano buena presentacion personal buen relacionamiento capacidad de trabajo bajo presion y cumplimiento de metas disponibilidad inmediata objetivoejecutar captacion de clientes y ventas trabajar en la fidelizacion de clientes y promociones de nuevos productos ofrecemos sueldo fijo mas comisiones buen ambiente laboral las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Ejecutivos(as) de Ventas,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/692888/Ejecutivos(as)-de-Ventas.html?searchId=1546400657&page=1
Grupo Regional S.R.L.,692926,"Santa Cruz de la Sierra, Bolivia",Administración y Oficina ,No Declarado ,10 Diciembre 2018,09 Enero 2019,ejecutivo de cuentas eventos atl y btlsede santa cruz ref 0362018 requisitos formacion academica en carreras administrativas y comerciales a nivel de licenciatura o tecnico superior experiencia laboral minima de 1 ano como ejecutivo de cuentas en la organizacion planificacion de eventos y ejecucion de proyectos inherentes a una agencia de publicidad experiencia en manejo de btl personal eventos y atl experiencia en manejo de equipos de trabajo relacionamiento con proveedores y elaboracion de cotizaciones conocimiento de canales comerciales mercado tradicional supermercados etc experiencia comercial y gestion de cartera de clientes experiencia en supervision e impulsaciones competencias habilidad de planificar y organizar trabajo orientado al cliente y resultados habilidad de comunicacion y negociacion iniciativa dinamismo y proactividad trabajo en equipo interesados remitir su curriculum vitae con fotografia actualizada indicando pretension salarial por trabajopolisbo,"Ejecutivo(a) de Cuentas, Eventos ATL y BTL - Santa Cruz","https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/692926/Ejecutivo(a)-de-Cuentas,-Eventos-ATL-y-BTL---Santa-Cruz.html?searchId=1546400657&page=1"
Andina Formularios Continuos S.R.L.,692932,"La Paz, Bolivia",Contabilidad y Economía ,No Declarado ,10 Diciembre 2018,09 Enero 2019,importante empresa del ramo de la industria grafica con presencia a nivel nacional busca un profesionalcontador generalsede planta achocalla  la pazformacion profesional licenciado en contaduria publica auditoria o ramas afines experiencia laboral  experiencia general de 8 anos en cargos similares experiencia especifica de 4 anos en el cargo de contador experiencia en contabilidad de costosconocimientos  conocimientos solidos en sistemas informaticos contables integrados conocimientos de normativa contable tributaria y laboralfunciones  elaboracion y rubrica de eeff elaboracion de libros de compras y ventas elaboracion de analisis financiero elaboracion de flujos de efectivo  elaboracion de comprobantes contables  pago de sueldos aportes afps finiquitos calculo de comisiones vacaciones roe etc manejo de files de personal  elaboracion de informes gerenciales tareas relacionadas al cargo en general competencias  trabajo en equipo y bajo presion vision y pensamiento estrategico capacidad de solucion de problemas orientacion a resultados disponibilidadinmediatalos interesados favor hacer llegar su cv con foto actualizada junto con la pretension salarial y una carta de presentacion por trabajopolisbo,Contador(a) General (Planta Achocalla - La Paz),https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/692932/Contador(a)-General-(Planta-Achocalla---La-Paz).html?searchId=1546400657&page=1
Hotel Radisson Santa Cruz,685455,"Santa Cruz de la Sierra, Bolivia","Industria Alimentaria,Turismo y Hotelería ",No Declarado ,10 Diciembre 2018,09 Enero 2019,hotel radisson santa cruz busca incorporar a su equipo de trabajo un profesional de primer nivel para ocupar el cargo de segundo de cocina deseamos contratartecnico o licenciado en gastronomia con experiencia minima de un ano en cargos similares funciones principales manejar de manera oportuna y adecuada el check list para cubrir las necesidades de la cocina conocer y preparar postres y salsas base de la pasteleria con el fin de cubrir las necesidades de cada ambiente conocer y aplicar las normas de bpm para cumplir con los estandares de calidad y politicas de sanidad normativas y de la compania conocer el uso de los equipos y elementos de trabajo colaborar con su mantenimiento y velar por el aseo del area con el fin de cumplir con los estandares de calidad exigidos en la organizacion  colaborar con la gestion de control y gasto del area de acuerdo al presupuesto de manera que se cumpla con las metas asignadas optimizando los recursos requerimos un profesional con las siguientes competencias compromiso preocupacion por el orden y la calidad orientacion al cliente integridad comunicacion efectiva dinamismo y energia trabajo en equipo ofrecemosremuneracion competitiva acorde al cargo buen clima laboral y oportunidades de desarrollo profesional dentro del hotel las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Segundo(a) de Cocina,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/685455/Segundo(a)-de-Cocina.html?searchId=1546400657&page=1
